Fondo;Descripción;Centro;Sección;Programa;Subconcepto;Programa de Financiación;Definición proyecto;Título;Distrito;Texto Distrito;Línea Inversión;Descripción Línea de Inversión;Sublíne de Inversión;Descripción Sublíne de Inversión;Etiqueta 16;Descripción etiqueta 16;Etiqueta 17;Descripción etiqueta 17;Etiqueta 18;Descripción etiqueta 18;Cred. Inicial(1);Modifc. (2);C. Definitivo (3);C Disponible (4);Re. Pte. Util.(5);C. Autorizado (6);C. Dispuesto (7);Obl. Reconoc. (8);C. Ordenado (9);Pagos Real (10)
4;SC Y CE FINANC. CON RTG;001;219;93303;63200;2017/004481;2017/004481;COLEGIO PÚBLICO ALFONSO X. ADECUACIÓN INSTALACIÓN AGUA FRÍA Y CALIENTE SANITARIA;219;VICALVARO;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;58500,00;58500,00;0,00;1996,91;56503,09;56503,09;56503,09;0,00;56503,09
4;SC Y CE FINANC. CON RTG;001;219;93303;63200;2017/004482;2017/004482;CENTRO MAYORES EL ALMENDRO.MEJORA ILUMINACIÓN INTERIOR, CLIMATIZACIÓN Y CALIDAD DEL AIRE;219;VICALVARO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;38000,00;38000,00;0,00;3921,83;34078,17;34078,17;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;219;93303;63200;2017/004484;2017/004484;CENTRO DEPORTIVO VALDEBERNARDO. ENVOLVENTE PISCINA CUBIERTA Y OPTIMIZACIÓN ILUMINACIÓN EXTERIOR;219;VICALVARO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;342000,00;342000,00;0,00;31025,80;310974,20;310974,20;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;219;93303;63200;2017/004485;2017/004485;DEPORTIVO VALDEBERNARDO. ACCESOS EMERGENCIA, APARCAMIENTO BICICLETAS Y CUBIERTA PÁDEL;219;VICALVARO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;200000,00;200000,00;200000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;219;93303;63200;2017/004487;2017/004487;ESCUELA INFANTIL CIELO AZUL. MEJORA RENDIMIENTO ENERGÉTICO EN ZONAS COMUNES;219;VICALVARO;05;EDUCACIÓN;01;ESCUELAS INFANTILES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;26500,00;26500,00;0,00;1624,74;24875,26;24875,26;24875,26;0,00;24875,26
4;SC Y CE FINANC. CON RTG;001;219;93303;63200;2017/004488;2017/004488;ESCUELA INFANTIL MOLINOS DE VIENTO. MEJORA RENDIMIENTO ENERGÉTICO EN AULAS Y SOLEAMIENTO EN FACHADA;219;VICALVARO;05;EDUCACIÓN;01;ESCUELAS INFANTILES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;29500,00;29500,00;0,00;1436,81;28063,19;28063,19;28063,19;0,00;28063,19
;;001;220;23102;62500;2017/000576;2017/000576;EQUIPAMIENTO CENTROS FAMILIA E INFANCIA DISTRITO SAN BLAS-CANILLEJAS;220;SAN BLAS-CANILLEJAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;03;INFANCIA Y FAMILIA;;;;;;;5000,00;0,00;5000,00;0,00;5000,00;0,00;0,00;0,00;0,00;0,00
;;001;220;23103;62500;2017/000577;2017/000577;EQUIPAMIENTO CENTROS DE MAYORES DISTRITO SAN BLAS-CANILLEJAS;220;SAN BLAS-CANILLEJAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;62000,00;-26179,86;35820,14;25,05;35795,09;0,00;0,00;0,00;0,00;0,00
;;001;220;23103;62500;2017/000577;2017/010577;EQUIPAMIENTO CENTRO DE MAYORES ANTONIO MACHADO;220;SAN BLAS-CANILLEJAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;2617,47;2617,47;0,00;0,00;2617,47;2617,47;2617,47;0,00;0,00
;;001;220;23103;62500;2017/000577;2017/020577;EQUIPAMIENTO CENTRO DE MAYORES CANILLEJAS;220;SAN BLAS-CANILLEJAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;1326,74;1326,74;0,00;0,00;1326,74;1326,74;1326,74;0,00;840,50
;;001;220;23103;62500;2017/000577;2017/030577;EQUIPAMIENTO CENTRO DE MAYORES PABLO CASALS;220;SAN BLAS-CANILLEJAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;197,17;197,17;0,00;0,00;197,17;197,17;197,17;0,00;0,00
;;001;220;23103;62500;2017/000577;2017/040577;EQUIPAMIENTO CENTRO DE MAYORES CASTILLO DE UCLES;220;SAN BLAS-CANILLEJAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;38,48;38,48;0,00;0,00;38,48;38,48;38,48;0,00;0,00
;;001;220;23103;62599;2017/000577;2017/000577;EQUIPAMIENTO CENTROS DE MAYORES DISTRITO SAN BLAS-CANILLEJAS;220;SAN BLAS-CANILLEJAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;311,66;311,66;124,02;187,64;0,00;0,00;0,00;0,00;0,00
;;001;220;23103;62599;2017/000577;2017/010577;EQUIPAMIENTO CENTRO DE MAYORES ANTONIO MACHADO;220;SAN BLAS-CANILLEJAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;20832,27;20832,27;0,00;0,00;20832,27;20832,27;20832,26;0,00;20512,35
;;001;220;23103;62599;2017/000577;2017/020577;EQUIPAMIENTO CENTRO DE MAYORES CANILLEJAS;220;SAN BLAS-CANILLEJAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;536,16;536,16;0,00;0,00;536,16;536,16;536,16;0,00;151,10
;;001;220;23103;62599;2017/000577;2017/050577;EQUIPAMIENTO CENTRO DE MAYORES CIUDAD PEGASO;220;SAN BLAS-CANILLEJAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;319,91;319,91;0,00;0,00;319,91;319,91;319,91;0,00;0,00
;;001;220;23106;62500;2017/000578;2017/000578;EQUIPAMIENTO CENTROS SERVICIOS SOCIALES DISTRITO SAN BLAS-CANILLEJAS;220;SAN BLAS-CANILLEJAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;;;;;;;20000,00;-7470,98;12529,02;0,00;12529,02;0,00;0,00;0,00;0,00;0,00
;;001;220;23106;62500;2017/000578;2017/010578;EQUIPAMIENTO CENTRO SERVICIOS SOCIALES TORRE ARIAS;220;SAN BLAS-CANILLEJAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;;;;;;;0,00;2497,44;2497,44;0,00;0,00;2497,44;2497,44;2497,44;0,00;2497,44
;;001;220;23106;62500;2017/000578;2017/020578;EQUIPAMIENTO CENTRO SERVICIOS SOCIALES PABLO CASALS;220;SAN BLAS-CANILLEJAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;;;;;;;0,00;4973,54;4973,54;0,00;0,00;4973,54;4973,54;4973,54;0,00;4973,54
;;001;220;32301;63200;2016/000004;2016/160004;ESCUELA INFANTIL LAS LEANDRAS. OBRAS DE CONSERVACIÓN;220;SAN BLAS-CANILLEJAS;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;38478,14;38478,14;0,00;0,00;38478,14;38478,14;38478,13;0,00;38478,13
;;001;220;32301;63200;2017/000572;2017/000572;OBRAS DE CONSERVACIÓN CENTROS DOCENTES DE ENSEÑANZA DISTRITO DE SAN BLAS-CANILLEJAS;220;SAN BLAS-CANILLEJAS;05;EDUCACIÓN;00;COLEGIOS;;;;;;;558525,00;-38478,14;520046,86;0,00;520046,86;0,00;0,00;0,00;0,00;0,00
;;001;220;32301;63200;2017/001162;2017/001162;COLEGIO PÚBLICO ALAMEDA. OBRAS DE ACONDICIONAMIENTO;220;SAN BLAS-CANILLEJAS;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;7702,44;7702,44;0,00;0,00;7702,44;7702,44;5750,00;0,00;0,00
;;001;220;32301;63200;2017/001163;2017/001163;COLEGIO PÚBLICO ÁLVARO DE BAZÁN. OBRAS DE ACONDICIONAMIENTO;220;SAN BLAS-CANILLEJAS;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;20555,91;20555,91;8083,33;0,00;12472,58;12472,58;10935,89;0,00;0,00
;;001;220;32301;63200;2017/001164;2017/001164;ESCUELA INFANTIL LA ALEGRÍA DE LA HUERTA. OBRAS DE CONSERVACIÓN;220;SAN BLAS-CANILLEJAS;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;3200,00;3200,00;1992,52;0,00;1207,48;1207,48;1207,48;0,00;0,00
;;001;220;32301;63200;2017/001165;2017/001165;COLEGIO PÚBLICO JULIÁN MARÍAS. OBRAS DE CONSERVACIÓN;220;SAN BLAS-CANILLEJAS;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;8900,00;8900,00;5589,08;0,00;3310,92;3310,92;3310,92;0,00;0,00
;;001;220;32301;63200;2017/001168;2017/001168;ESCUELA INFANTIL LAS MERCEDES. OBRAS DE MEJORA;220;SAN BLAS-CANILLEJAS;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;4558,23;4558,23;0,00;0,00;4558,23;4558,23;3287,93;0,00;0,00
;;001;220;32301;63200;2017/001169;2017/001169;COLEGIO PÚBLICO MARIANO JOSÉ DE LARRA. ACONDICIONAMIENTO CUBIERTAS, ASCENSOR Y OTRAS;220;SAN BLAS-CANILLEJAS;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;246453,42;246453,42;225956,86;0,00;20496,56;20496,56;20496,56;0,00;0,00
;;001;220;32301;63200;2017/001170;2017/001170;COLEGIO PÚBLICO MARQUÉS DE SUANCES. REFORMA DE ASEOS;220;SAN BLAS-CANILLEJAS;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;39000,00;39000,00;19719,29;0,00;19280,71;19280,71;16817,87;0,00;3799,79
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;220;32301;63200;2017/001296;2017/001296;COLEGIO PÚBLICO MARÍA MOLINER (ANTIGUO SANTA MARTA DE BABIO). OBRAS DE PARAMENTO Y CARPINTERÍA;220;SAN BLAS-CANILLEJAS;05;EDUCACIÓN;00;COLEGIOS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0,00;548333,64;548333,64;285454,82;229477,39;33401,43;33401,43;33401,43;0,00;0,00
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;220;32301;63200;2017/001306;2017/001306;ESCUELA INFANTIL HIEDRA. OBRAS DE IMPERMEABILIZACIÓN DE CUBIERTAS Y OTROS;220;SAN BLAS-CANILLEJAS;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0,00;161265,00;161265,00;0,05;0,00;161264,95;161264,95;132506,23;0,00;0,00
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;220;32301;63200;2017/001307;2017/001307;ESCUELA INFANTIL LA DEL MANOJO DE ROSAS. OBRAS DE CONSERVACIÓN;220;SAN BLAS-CANILLEJAS;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0,00;46078,13;46078,13;0,00;0,00;46078,13;46078,13;45501,27;0,00;0,00
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;220;32301;63200;2017/001308;2017/001308;ESCUELA INFANTIL LAS LEANDRAS. OBRAS DE CONSERVACIÓN;220;SAN BLAS-CANILLEJAS;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0,00;83530,16;83530,16;0,00;78333,38;5196,78;5196,78;5196,77;0,00;0,00
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;220;32301;63200;2017/001309;2017/001309;ESCUELA INFANTIL LAS MERCEDES. OBRAS DE IMPERMEABILIZACIÓN Y OTRAS;220;SAN BLAS-CANILLEJAS;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0,00;4558,23;4558,23;4558,23;0,00;0,00;0,00;0,00;0,00;0,00
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;220;32301;63200;2017/001310;2017/001310;CENTRO EDUCACIÓN ESPECIAL FUNDACIÓN GOYENECHE. OBRAS DE CONSERVACIÓN;220;SAN BLAS-CANILLEJAS;05;EDUCACIÓN;02;CENTROS DE EDUCACIÓN ESPECIAL;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0,00;80078,30;80078,30;0,00;78333,38;1744,92;1744,92;1744,92;0,00;0,00
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;220;32301;63200;2017/001311;2017/001311;COLEGIO PÚBLICO ALBERTO ALCOCER. OBRAS ACONDICIONAMIENTO DE PUERTAS Y VENTANAS;220;SAN BLAS-CANILLEJAS;05;EDUCACIÓN;00;COLEGIOS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0,00;89376,77;89376,77;0,00;78333,38;11043,39;11043,39;10953,72;0,00;0,00
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;220;32301;63200;2017/001312;2017/001312;COLEGIO PÚBLICO REPÚBLICA DE CHILE. OBRAS ACONDICIONAMIENTO CUBIERTA Y OTRAS;220;SAN BLAS-CANILLEJAS;05;EDUCACIÓN;00;COLEGIOS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0,00;138735,00;138735,00;133,92;0,00;138601,08;138601,08;122058,98;0,00;0,00
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;220;32301;63200;2017/001313;2017/001313;COLEGIO PÚBLICO RAMÓN MARÍA DEL VALLE INCLÁN. OBRAS ADECUACIÓN CALDERAS Y OTRAS;220;SAN BLAS-CANILLEJAS;05;EDUCACIÓN;00;COLEGIOS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0,00;149703,56;149703,56;71370,18;78333,38;0,00;0,00;0,00;0,00;0,00
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;220;32301;63200;2017/001314;2017/001314;COLEGIO PÚBLICO CIUDAD PEGADO. OBRAS ACONDICIONAMIENTO ASEOS PATIO Y OTRAS;220;SAN BLAS-CANILLEJAS;05;EDUCACIÓN;00;COLEGIOS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0,00;225267,45;225267,45;0,00;156666,74;68600,71;68600,71;59153,62;0,00;0,00
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;220;32301;63200;2017/001352;2017/001352;COLEGIO PÚBLICO MARÍA MOLINER. SANEAMIENTO PLANTA BAJA, ESCALERAS Y PAVIMENTACIÓN GIMNASIO;220;SAN BLAS-CANILLEJAS;05;EDUCACIÓN;00;COLEGIOS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0,00;217368,59;217368,59;0,00;78333,38;139035,21;139035,21;125566,21;0,00;0,00
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;220;32301;63200;2017/001353;2017/001353;COLEGIO PÚBLICO EL SOL. OBRAS CUBIERTA ZONA CENTRAL Y SUSTITUCIÓN ACERAS Y PASEOS;220;SAN BLAS-CANILLEJAS;05;EDUCACIÓN;00;COLEGIOS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0,00;305952,24;305952,24;0,00;0,00;305952,24;305952,24;0,00;0,00;0,00
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;220;32301;63200;2017/001354;2017/001354;COLEGIO PÚBLICO PADRE COLOMA. REFORMA INTEGRAL PATIO Y CAMBIO PAVIMENTO;220;SAN BLAS-CANILLEJAS;05;EDUCACIÓN;00;COLEGIOS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0,00;72229,73;72229,73;0,00;0,00;72229,73;72229,73;71270,75;0,00;0,00
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;220;32301;63200;2017/001362;2017/001362;COLEGIO PÚBLICO CARMEN CABEZUELO. OBRAS DE ACONDICIONAMIENTO DE INSTALACIONES;220;SAN BLAS-CANILLEJAS;05;EDUCACIÓN;00;COLEGIOS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0,00;27523,20;27523,20;27523,20;0,00;0,00;0,00;0,00;0,00;0,00
;;001;220;33401;62599;2017/000579;2017/000579;EQUIPAMIENTO CENTROS CULTURALES DISTRITO SAN BLAS-CANILLEJAS;220;SAN BLAS-CANILLEJAS;10;CULTURA;03;CENTROS CULTURALES;;;;;;;0,00;5407,84;5407,84;5407,84;0,00;0,00;0,00;0,00;0,00;0,00
;;001;220;33401;62599;2017/000579;2017/010579;EQUIPAMIENTO CENTRO CULTURAL CIUDAD PEGASO;220;SAN BLAS-CANILLEJAS;10;CULTURA;03;CENTROS CULTURALES;;;;;;;0,00;2208,09;2208,09;0,00;0,00;2208,09;2208,09;2208,09;0,00;0,00
;;001;220;33401;62599;2017/000579;2017/020579;EQUIPAMIENTO CENTRO CULTURAL BUERO VALLEJO;220;SAN BLAS-CANILLEJAS;10;CULTURA;03;CENTROS CULTURALES;;;;;;;0,00;11343,73;11343,73;0,00;0,00;11343,73;11343,73;11343,73;0,00;0,00
;;001;220;33401;62599;2017/000579;2017/030579;EQUIPAMIENTO CENTRO CULTURAL ANTONIO MACHADO;220;SAN BLAS-CANILLEJAS;10;CULTURA;03;CENTROS CULTURALES;;;;;;;0,00;2697,21;2697,21;0,00;0,00;2697,21;2697,21;2697,21;0,00;0,00
;;001;220;33401;62599;2017/000579;2017/040579;EQUIPAMIENTO CENTRO SOCIOCULTURAL MIGUEL DE CERVANTES;220;SAN BLAS-CANILLEJAS;10;CULTURA;03;CENTROS CULTURALES;;;;;;;0,00;123,13;123,13;0,00;0,00;123,13;123,13;123,13;0,00;0,00
;;001;220;33401;63599;2017/000579;2017/000579;EQUIPAMIENTO CENTROS CULTURALES DISTRITO SAN BLAS-CANILLEJAS;220;SAN BLAS-CANILLEJAS;10;CULTURA;03;CENTROS CULTURALES;;;;;;;30000,00;-24463,28;5536,72;0,00;5536,72;0,00;0,00;0,00;0,00;0,00
;;001;220;33401;63599;2017/000579;2017/010579;EQUIPAMIENTO CENTRO CULTURAL CIUDAD PEGASO;220;SAN BLAS-CANILLEJAS;10;CULTURA;03;CENTROS CULTURALES;;;;;;;0,00;2683,28;2683,28;0,00;0,00;2683,28;2683,28;2683,28;0,00;0,00
;;001;220;34201;62200;2017/000668;2017/000668;PISTA DEPORTIVA SKATEBOARD EN C/ SOFÍA DISTRITO SAN BLAS. CONSTRUCCIÓN;220;SAN BLAS-CANILLEJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;10000,00;0,00;10000,00;10000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;220;34201;62300;2017/000815;2017/000815;EQUIPAMIENTO CENTRO DEPORTIVO SAN BLAS;220;SAN BLAS-CANILLEJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;7700,00;7700,00;1000,00;39,99;6660,01;6660,01;6660,01;0,00;271,21
;;001;220;34201;62302;2017/000815;2017/000815;EQUIPAMIENTO CENTRO DEPORTIVO SAN BLAS;220;SAN BLAS-CANILLEJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;3350,00;3350,00;0,00;1482,00;1868,00;1868,00;1868,00;0,00;1868,00
;;001;220;34201;62599;2017/000815;2017/000815;EQUIPAMIENTO CENTRO DEPORTIVO SAN BLAS;220;SAN BLAS-CANILLEJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;13500,00;13500,00;1441,68;36,85;12021,47;12021,47;12021,47;0,00;11063,15
;;001;220;34201;62901;2017/000593;2017/000593;INSTALACIONES DEPORTIVAS DISTRITO SAN BLAS-CANILLEJAS. SEÑALIZACIÓN;220;SAN BLAS-CANILLEJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;7500,00;0,00;7500,00;7500,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;220;34201;63200;2017/000573;2017/000573;OBRAS DE CONSERVACIÓN INSTALACIONES DEPORTIVAS DISTRITO DE SAN BLAS-CANILLEJAS;220;SAN BLAS-CANILLEJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;1217319,00;0,00;1217319,00;0,00;1217319,00;0,00;0,00;0,00;0,00;0,00
;;001;220;34201;63200;2017/007169;2017/007169;INSTALACIONES DEPORTIVAS CALLES OSLO/BUCAREST/HELSINKI. REMODELACIÓN (ID: 513);220;SAN BLAS-CANILLEJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;18;PRESUPUESTOS PARTICIPATIVOS;10000,00;0,00;10000,00;0,00;10000,00;0,00;0,00;0,00;0,00;0,00
;;001;220;34201;63200;2017/007170;2017/007170;PARQUE DEPORTIVO CANIPARK, C/PITÁGORAS, 1. ACONDICIONAMIENTO (ID: 5224);220;SAN BLAS-CANILLEJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;18;PRESUPUESTOS PARTICIPATIVOS;20000,00;0,00;20000,00;0,00;20000,00;0,00;0,00;0,00;0,00;0,00
;;001;220;34201;63200;2017/007171;2017/007171;DEPORTIVOS BÁSICOS DISTRITO SAN BLAS-CANILLEJAS. MEJORA (ID: 5297);220;SAN BLAS-CANILLEJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;18;PRESUPUESTOS PARTICIPATIVOS;200000,00;0,00;200000,00;0,00;200000,00;0,00;0,00;0,00;0,00;0,00
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;220;34201;63200;2017/001342;2017/001342;DEPORTIVO BÁSICO GUADALAJARA. OBRAS DE ACONDICIONAMIENTO;220;SAN BLAS-CANILLEJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0,00;310000,00;310000,00;8,21;0,00;309991,79;309991,79;309991,79;0,00;0,00
;;001;220;34201;63901;2017/000593;2017/000593;INSTALACIONES DEPORTIVAS DISTRITO SAN BLAS-CANILLEJAS. SEÑALIZACIÓN;220;SAN BLAS-CANILLEJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;7500,00;0,00;7500,00;7500,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;220;92001;62302;2017/000580;2017/000580;EQUIPAMIENTO SERVICIOS ADMINISTRATIVOS DISTRITO SAN BLAS-CANILLEJAS;220;SAN BLAS-CANILLEJAS;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;;;;;;;0,00;3000,00;3000,00;2837,38;0,00;162,62;162,62;162,62;0,00;162,62
;;001;220;92001;62500;2017/000580;2017/000580;EQUIPAMIENTO SERVICIOS ADMINISTRATIVOS DISTRITO SAN BLAS-CANILLEJAS;220;SAN BLAS-CANILLEJAS;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;;;;;;;0,00;21500,00;21500,00;11399,51;0,00;10100,49;10100,49;10100,49;0,00;8702,94
;;001;220;92001;62599;2017/000580;2017/000580;EQUIPAMIENTO SERVICIOS ADMINISTRATIVOS DISTRITO SAN BLAS-CANILLEJAS;220;SAN BLAS-CANILLEJAS;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;;;;;;;30000,00;0,00;30000,00;0,00;5386,95;24613,05;24613,05;24613,05;0,00;24105,52
;;001;220;93302;63200;2016/000003;2016/070003;AUDITORIO PARQUE PARAISO. OBRAS DE CONSERVACIÓN;220;SAN BLAS-CANILLEJAS;10;CULTURA;04;OTROS CENTROS PARA MANIFESTACIONES CULTURALES;;;;;;;0,00;28574,92;28574,92;0,00;0,00;28574,92;28574,92;28574,91;0,00;28574,91
;;001;220;93302;63200;2017/000574;2017/000574;OBRAS DE CONSERVACIÓN EDIFICIOS DISTRITO DE SAN BLAS-CANILLEJAS;220;SAN BLAS-CANILLEJAS;00;INVERSIONES DE CARÁCTER GENERAL;03;EDIFICIOS PARA EL USO GENERAL;;;;;;;545360,00;-28574,92;516785,08;0,00;516785,08;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;220;93303;63200;2017/004489;2017/004489;CENTRO DEPORTIVO SAN BLAS. SUSTITUCIÓN CERRAMIENTO PERIMETRAL;220;SAN BLAS-CANILLEJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;1250000,00;1250000,00;1250000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;220;93303;63200;2017/004490;2017/004490;CENTRO DE MAYORES ESFINGE. OBRAS DE ACONDICIONAMIENTO Y EFICIENCIA ENERGÉTICA;220;SAN BLAS-CANILLEJAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;240000,00;240000,00;240000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;220;93303;63200;2017/004491;2017/004491;AUDITORIO EL PARAISO. IMPERMEABILIZACIÓN Y ACONDICIONAMIENTO RESTO CUBIERTAS;220;SAN BLAS-CANILLEJAS;10;CULTURA;04;OTROS CENTROS PARA MANIFESTACIONES CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;240000,00;240000,00;240000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;220;93303;63200;2017/004492;2017/004492;CENTRO CULTURAL ANTONIO MACHADO. ADECUACIÓN EXTERIORES;220;SAN BLAS-CANILLEJAS;10;CULTURA;03;CENTROS CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;150000,00;150000,00;150000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;220;93303;63200;2017/004493;2017/004493;CENTRO DE MAYORES PABLO CASALS. ACONDICIONAMIENTO FACHADAS;220;SAN BLAS-CANILLEJAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;200000,00;200000,00;200000,00;0,00;0,00;0,00;0,00;0,00;0,00
